EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
260195.800,256814.700,404444.800,417104.800,223897.100,209295.800,216077.400,225354.300,0.000
260193.900,256814.800,404441.700,417103.100,223887.400,209295.000,216075.900,225357.000,0.000
260197.200,256817.500,404444.700,417104.000,223888.100,209298.100,216077.700,225358.500,0.000
260206.600,256823.300,404453.000,417114.100,223901.000,209302.300,216085.600,225367.500,0.000
260205.700,256824.000,404459.600,417115.400,223905.500,209304.100,216089.600,225373.000,0.000
260199.000,256822.500,404447.500,417106.500,223891.500,209297.800,216080.000,225367.400,0.000
260194.100,256821.500,404445.300,417108.700,223891.400,209296.900,216083.800,225369.000,0.000
260195.600,256817.900,404438.800,417110.200,223898.300,209297.500,216092.700,225375.000,0.000
260188.400,256807.300,404428.100,417099.100,223892.400,209291.700,216090.200,225371.400,0.000
260178.900,256799.500,404420.100,417082.600,223875.600,209284.200,216078.500,225364.700,0.000
260179.900,256803.000,404419.900,417083.200,223869.500,209283.200,216073.800,225363.400,0.000
260184.900,256804.600,404418.100,417088.800,223879.200,209288.000,216077.000,225363.700,0.000
260186.000,256803.500,404418.900,417089.700,223884.700,209289.900,216080.800,225364.900,0.000
260180.700,256802.100,404416.000,417080.600,223873.000,209285.100,216074.900,225358.300,0.000
260187.200,256810.900,404421.700,417086.300,223874.600,209290.100,216076.700,225360.000,0.000
260198.100,256817.700,404429.300,417102.400,223890.200,209298.900,216087.800,225370.400,0.000
260195.700,256809.800,404426.800,417093.800,223896.800,209297.800,216087.600,225368.700,0.000
260191.000,256807.600,404420.300,417082.000,223888.500,209293.100,216076.400,225364.700,0.000
260191.300,256811.100,404420.800,417085.700,223883.600,209293.900,216074.300,225366.300,0.000
260191.100,256808.400,404421.400,417088.700,223887.100,209293.800,216076.200,225367.500,0.000
260194.100,256807.700,404424.800,417089.700,223896.500,209294.100,216076.800,225363.400,0.000
260189.300,256805.000,404419.000,417081.400,223889.000,209292.000,216071.200,225354.800,0.000
260183.500,256804.000,404410.800,417076.700,223880.200,209290.500,216068.600,225353.300,0.000
260189.100,256807.900,404421.400,417082.600,223888.300,209294.400,216071.100,225358.100,0.000
260192.900,256804.700,404426.200,417083.900,223901.500,209296.700,216072.800,225357.500,0.000
260182.500,256797.600,404406.400,417078.200,223892.600,209292.500,216065.600,225352.000,0.000
260173.100,256792.800,404396.600,417067.900,223878.300,209284.800,216059.200,225348.200,0.000
260168.900,256789.900,404393.600,417066.300,223875.600,209284.600,216061.200,225349.800,0.000
260176.800,256794.600,404399.500,417075.900,223888.100,209292.500,216072.800,225355.800,0.000
260177.300,256799.300,404402.300,417078.800,223888.000,209293.600,216077.300,225357.600,0.000
260174.200,256799.300,404403.400,417074.700,223877.400,209290.000,216073.300,225357.700,0.000
260169.100,256793.500,404395.100,417067.300,223870.000,209283.700,216070.100,225354.600,0.000
260174.100,256792.400,404390.100,417070.000,223875.300,209283.300,216072.600,225355.100,0.000
260176.200,256793.700,404393.500,417069.200,223880.600,209286.000,216071.300,225354.800,0.000
260170.100,256790.200,404381.200,417057.500,223864.300,209276.300,216058.800,225347.000,0.000
260167.900,256789.700,404378.800,417055.800,223856.600,209273.700,216056.200,225346.200,0.000
260171.500,256789.700,404381.900,417059.900,223864.900,209275.700,216062.500,225347.400,0.000
260172.500,256790.500,404383.500,417061.900,223872.200,209278.400,216068.000,225347.800,0.000
260165.700,256789.300,404381.300,417055.900,223860.200,209271.800,216056.800,225339.100,0.000
260164.800,256787.800,404377.100,417049.000,223855.800,209272.200,216055.900,225338.300,0.000
260168.200,256789.500,404378.800,417054.200,223865.400,209276.100,216060.400,225340.500,0.000
260173.300,256791.900,404388.100,417055.500,223876.500,209279.000,216064.600,225344.800,0.000
260170.600,256788.400,404381.600,417048.100,223865.800,209275.500,216060.800,225343.100,0.000
260164.100,256786.100,404366.200,417045.800,223852.500,209271.400,216058.200,225341.200,0.000
260169.700,256789.700,404369.700,417049.500,223857.200,209275.300,216064.100,225346.800,0.000
260175.500,256790.200,404373.600,417054.300,223870.500,209279.400,216067.300,225351.700,0.000
260172.900,256788.200,404372.500,417050.600,223867.400,209278.100,216063.200,225348.900,0.000
260169.500,256787.700,404376.200,417051.300,223859.300,209276.100,216060.400,225347.100,0.000
260170.000,256789.800,404379.900,417054.000,223867.000,209280.100,216063.600,225345.700,0.000
260176.500,256791.300,404378.900,417055.700,223879.500,209283.300,216067.800,225345.300,0.000
260176.700,256793.200,404380.700,417054.600,223877.900,209283.400,216064.300,225342.200,0.000
260172.100,256792.800,404377.100,417045.300,223867.700,209278.800,216059.100,225340.500,0.000
260172.700,256793.800,404364.200,417043.300,223863.500,209274.300,216055.400,225338.400,0.000
260182.500,256799.600,404372.200,417048.100,223875.400,209276.800,216059.000,225339.700,0.000
260184.800,256799.700,404370.200,417044.500,223876.700,209275.700,216058.100,225337.300,0.000
260175.300,256793.800,404361.800,417037.000,223863.700,209271.300,216051.800,225334.100,0.000
260171.900,256792.400,404356.100,417035.700,223857.200,209266.700,216050.700,225336.500,0.000
260180.300,256797.700,404359.100,417038.300,223868.000,209268.800,216056.400,225340.700,0.000
260184.400,256799.700,404363.900,417039.800,223875.400,209271.400,216060.300,225344.300,0.000
260174.700,256794.800,404362.600,417030.300,223861.600,209263.400,216050.500,225338.800,0.000
260171.300,256791.300,404353.700,417030.400,223855.700,209261.900,216050.500,225339.700,0.000
260168.200,256788.200,404345.000,417033.400,223859.100,209264.700,216055.000,225336.700,0.000
260172.200,256791.300,404352.600,417039.800,223864.600,209266.300,216056.300,225338.000,0.000
260164.100,256786.300,404349.900,417027.300,223850.900,209258.700,216044.900,225333.000,0.000
260162.600,256784.600,404344.100,417019.600,223842.100,209254.300,216037.900,225327.900,0.000
260165.300,256785.200,404346.700,417024.400,223850.400,209258.300,216043.300,225327.300,0.000
260166.300,256783.700,404348.800,417022.400,223860.700,209260.700,216044.000,225325.400,0.000
260157.500,256779.400,404341.200,417011.000,223852.600,209257.800,216034.000,225318.600,0.000
260153.600,256776.700,404338.100,417007.300,223845.500,209257.800,216030.900,225318.000,0.000
260158.500,256777.500,404339.800,417009.200,223851.700,209264.800,216038.600,225324.500,0.000
260164.600,256778.300,404351.700,417016.000,223866.400,209273.400,216048.800,225331.300,0.000
260154.700,256771.000,404349.200,417011.500,223859.100,209267.100,216040.400,225324.900,0.000
260143.800,256763.400,404341.600,416999.300,223844.000,209259.500,216031.300,225318.900,0.000
260150.700,256768.500,404346.800,417009.700,223850.800,209268.000,216042.500,225327.600,0.000
260164.400,256774.900,404342.900,417017.200,223864.600,209274.500,216053.500,225334.200,0.000
260153.000,256765.800,404337.900,417006.900,223857.800,209267.400,216046.300,225327.900,0.000
260140.400,256759.400,404329.300,416996.500,223844.700,209258.700,216035.000,225320.100,0.000
260143.100,256761.800,404328.600,416996.000,223842.200,209255.900,216032.700,225315.100,0.000
260157.100,256771.400,404335.900,417008.500,223854.600,209260.900,216040.900,225318.600,0.000
260161.400,256776.000,404346.900,417010.300,223860.900,209266.500,216045.600,225322.000,0.000
260151.000,256771.000,404331.700,416997.200,223841.600,209254.700,216030.400,225309.300,0.000
260146.800,256768.400,404326.700,416988.900,223832.500,209246.200,216021.600,225299.700,0.000
260152.100,256769.100,404330.500,416990.400,223838.700,209247.300,216027.200,225304.800,0.000
260154.400,256770.500,404332.800,416993.400,223843.700,209250.200,216031.800,225311.200,0.000
260153.000,256769.700,404330.400,416992.100,223835.600,209248.900,216030.200,225311.700,0.000
260146.400,256762.800,404330.000,416985.000,223830.700,209245.400,216025.500,225311.500,0.000
260149.500,256764.900,404337.300,416991.800,223844.100,209252.500,216033.500,225316.600,0.000
260155.100,256767.500,404332.600,416994.500,223852.300,209257.600,216037.900,225318.700,0.000
260156.900,256771.200,404329.200,416992.700,223844.200,209254.100,216034.500,225318.000,0.000
260157.300,256773.600,404328.000,416992.700,223839.100,209254.200,216036.600,225320.700,0.000
260166.200,256780.600,404331.600,416995.900,223845.000,209258.300,216038.700,225320.700,0.000
260166.800,256778.700,404329.800,416995.900,223853.500,209258.300,216036.100,225315.700,0.000
260164.700,256777.600,404329.800,416992.600,223848.200,209255.500,216028.400,225312.900,0.000
260157.600,256772.700,404326.900,416983.300,223839.600,209251.000,216022.300,225309.700,0.000
260161.700,256775.600,404331.300,416983.800,223845.700,209254.200,216030.400,225314.200,0.000
260169.200,256781.400,404343.400,416991.100,223860.100,209264.300,216043.100,225322.900,0.000
260167.100,256782.300,404340.700,416985.500,223855.000,209263.700,216041.900,225322.000,0.000
260160.700,256780.100,404332.200,416982.000,223840.100,209256.700,216035.100,225317.000,0.000
260163.100,256780.800,404336.600,416982.200,223844.300,209258.300,216037.900,225318.600,0.000
260168.500,256781.500,404325.700,416986.800,223853.400,209258.800,216041.300,225321.200,0.000
260163.200,256776.300,404322.600,416981.100,223850.000,209254.600,216037.300,225319.500,0.000
260155.400,256772.000,404316.800,416972.300,223838.100,209249.400,216028.000,225314.900,0.000
260158.100,256776.500,404319.500,416979.100,223838.000,209250.700,216028.500,225317.200,0.000
260172.200,256785.300,404329.600,416989.100,223849.900,209257.800,216038.600,225323.800,0.000
260168.800,256781.000,404327.300,416982.400,223849.100,209255.000,216034.900,225319.400,0.000
260153.700,256774.400,404313.000,416973.200,223832.300,209244.800,216023.100,225310.500,0.000
260155.400,256778.300,404313.700,416975.300,223827.600,209242.100,216023.500,225310.800,0.000
260157.700,256776.200,404318.100,416976.900,223837.200,209244.300,216028.800,225312.600,0.000
260156.800,256773.600,404316.400,416974.300,223842.400,209245.000,216029.400,225312.100,0.000
260148.900,256767.500,404308.100,416966.400,223829.600,209241.000,216025.900,225309.400,0.000
260144.800,256763.900,404301.200,416957.800,223819.300,209238.600,216025.100,225307.000,0.000
260154.500,256772.300,404316.600,416970.400,223834.200,209249.200,216036.700,225316.400,0.000
260158.900,256775.200,404318.600,416971.100,223847.900,209256.300,216043.300,225322.400,0.000
260156.500,256776.900,404307.800,416967.300,223840.600,209254.000,216040.300,225321.800,0.000
260153.400,256774.500,404306.900,416962.200,223829.500,209248.600,216030.000,225312.900,0.000
260161.700,256777.100,404315.600,416968.600,223837.700,209254.800,216035.800,225316.100,0.000
260166.700,256777.300,404320.300,416970.400,223852.000,209260.200,216042.200,225319.800,0.000
260159.800,256771.900,404320.200,416966.300,223845.000,209258.700,216037.300,225319.500,0.000
260152.500,256768.700,404310.700,416957.900,223834.000,209255.100,216031.800,225315.700,0.000
260160.500,256774.500,404313.600,416963.400,223841.800,209259.600,216037.600,225320.700,0.000
260165.900,256776.000,404318.300,416968.200,223854.600,209263.600,216043.100,225326.000,0.000
260160.100,256773.500,404317.500,416961.800,223849.000,209261.600,216036.800,225321.600,0.000
260155.800,256771.800,404312.900,416954.200,223836.900,209257.500,216032.100,225318.300,0.000
260158.900,256773.500,404316.300,416953.100,223836.300,209256.200,216036.000,225319.500,0.000
260172.900,256784.000,404326.200,416966.400,223856.100,209266.900,216049.800,225331.200,0.000
260172.800,256784.300,404320.500,416965.200,223859.100,209266.700,216049.800,225332.700,0.000
260166.100,256784.800,404317.800,416969.500,223847.900,209261.100,216044.500,225330.700,0.000
260163.100,256781.300,404314.900,416965.100,223842.400,209257.100,216043.700,225328.200,0.000
260176.000,256786.500,404319.600,416974.800,223858.100,209264.100,216055.800,225337.000,0.000
260170.200,256782.100,404318.300,416968.500,223861.100,209263.700,216054.100,225336.700,0.000
260156.800,256774.700,404315.300,416956.700,223846.200,209257.800,216044.200,225328.000,0.000
260155.800,256775.000,404321.800,416962.300,223848.500,209261.500,216047.800,225331.300,0.000
260164.000,256778.100,404329.100,416969.000,223858.900,209262.600,216050.100,225332.100,0.000
260157.500,256772.900,404317.300,416959.600,223860.200,209260.600,216049.200,225329.000,0.000
260155.700,256772.300,404314.300,416954.800,223848.400,209259.400,216043.100,225323.800,0.000
260159.300,256775.100,404316.500,416954.400,223844.200,209261.500,216040.800,225322.600,0.000
260163.500,256777.900,404313.000,416957.600,223850.800,209266.100,216043.400,225323.900,0.000
260167.900,256782.500,404317.400,416962.600,223860.400,209269.400,216049.200,225327.300,0.000
260166.800,256783.600,404318.500,416960.500,223854.200,209265.700,216045.400,225326.400,0.000
260161.700,256781.200,404312.300,416954.200,223840.900,209259.800,216042.700,225325.500,0.000
260165.200,256783.400,404322.100,416963.800,223850.900,209265.500,216051.000,225332.000,0.000
260160.500,256775.700,404313.300,416959.200,223857.500,209268.600,216055.500,225333.200,0.000
260157.000,256775.400,404309.600,416951.900,223852.200,209267.200,216051.800,225332.300,0.000
260159.400,256779.900,404316.700,416955.400,223850.000,209271.200,216053.600,225336.900,0.000
260160.000,256777.600,404320.500,416958.800,223853.500,209273.900,216057.600,225339.700,0.000
260167.400,256780.800,404327.600,416964.000,223868.600,209279.300,216067.000,225343.800,0.000
260167.700,256780.400,404323.700,416957.300,223863.700,209275.100,216057.800,225335.900,0.000
260162.900,256777.600,404311.400,416947.100,223847.100,209267.200,216047.900,225329.500,0.000
260158.000,256774.000,404307.600,416946.600,223847.000,209268.100,216050.700,225330.400,0.000
260168.300,256780.500,404314.700,416956.000,223861.800,209274.200,216059.400,225335.200,0.000
260164.700,256777.200,404304.000,416946.100,223855.000,209268.100,216054.300,225329.200,0.000
260155.900,256774.100,404294.600,416936.000,223838.800,209261.000,216042.900,225322.000,0.000
260158.900,256779.300,404300.000,416942.100,223837.900,209262.300,216045.100,225323.800,0.000
260167.800,256784.800,404308.300,416950.500,223851.400,209267.400,216053.900,225329.700,0.000
260170.700,256787.100,404309.800,416952.100,223860.000,209269.300,216053.800,225331.400,0.000
260174.200,256790.800,404316.300,416953.000,223853.700,209269.200,216051.400,225332.000,0.000
260173.200,256790.300,404313.800,416954.700,223848.200,209266.300,216049.300,225333.000,0.000
260172.400,256787.300,404315.500,416954.500,223856.400,209267.400,216049.900,225332.700,0.000
